Index,Height(Inches),Weight(Pounds),BMI
20527,68.39115,124.7738,18.75335236
20528,67.31796,136.8823,21.23443577
20529,68.69023,125.262,18.6631405
20530,70.04462,136.1957,19.51502689
20531,70.19356,148.1844,21.14283755
20532,69.12451,133.6843,19.66851629
20533,67.56314,124.4263,19.16230999
20534,67.66596,122.3849,18.79068737
20535,65.98485,136.0888,21.97299425
20536,68.9407,133.1295,19.691475
20537,72.42506,136.0244,18.23032523
20538,66.60508,104.5026,16.5602814
20539,67.37321,124.8638,19.33825992
20540,64.89494,119.6409,19.97162146
20541,64.73669,111.0633,18.63051749
20542,69.93102,124.5422,17.90326057
20543,70.69335,152.3325,21.42845058
20544,64.91169,112.489,18.76806714
20545,69.69729,122.2093,17.68592576
20546,63.56648,112.8596,19.6352984
20547,67.29212,142.3005,22.09191327
20548,68.3562,117.0085,17.60422511
20549,68.12976,123.0924,18.64287323
20550,68.62582,115.3394,17.21701744
20551,66.8343,105.8407,16.65747695
20552,69.98616,122.6015,17.59651962
20553,67.44953,130.5904,20.17942195
20554,69.67914,123.558,17.89042391
20555,67.13387,106.9958,16.6893218
20556,71.13815,140.6296,19.53560803
20557,69.22959,142.3174,20.87515971
20558,67.48473,122.8173,18.95849426
20559,66.87485,118.1003,18.56439002
20560,70.4596,130.9488,18.54285069
20561,72.97347,148.319,19.58042515
20562,67.16616,108.2369,16.86668099
20563,67.36668,123.3563,19.10849003
20564,68.30287,117.9635,17.77563277
20565,68.08229,131.5261,19.94798153
20566,68.94862,141.0023,20.85116694
20567,68.47186,145.789,21.86028558
20568,66.63803,120.2544,19.0375914
20569,66.27658,119.9535,19.19765
20570,65.02396,117.4626,19.5302636
20571,71.99598,129.1844,17.52059708
20572,68.04691,121.2735,18.41214639
20573,66.34711,114.8943,18.34888961
20574,63.8229,115.2754,19.89476874
20575,65.95638,118.4989,19.14943748
20576,68.23334,121.6989,18.37590416
20577,69.46635,123.2046,17.94871195
20578,68.44607,142.2776,21.34984968
20579,69.20365,129.7053,19.03947836
20580,65.63555,100.3371,16.37339021
20581,69.41412,127.8275,18.65022071
20582,67.57457,126.7177,19.50859645
20583,69.32559,147.9203,21.6369457
20584,67.15965,129.7563,20.2239941
20585,70.27834,139.5538,19.86341893
20586,69.39938,121.1538,17.68402761
20587,69.78475,126.5296,18.26528303
20588,68.70946,134.4551,20.02163475
20589,67.3998,121.8096,18.85035903
20590,66.39262,117.1371,18.68143265
20591,65.54597,126.8852,20.76224463
20592,70.60879,147.0102,20.72932951
20593,69.12623,136.913,20.14254153
20594,66.72257,122.5503,19.35192498
20595,67.40649,117.2019,18.1337052
20596,66.18815,121.8368,19.55119575
20597,68.62091,121.9134,18.20094018
20598,70.1055,153.0944,21.89830236
20599,65.48309,132.6901,21.75381932
20600,68.80217,128.7584,19.12170547
20601,67.71394,121.7097,18.66054606
20602,66.57756,128.9506,20.45139529
20603,67.61238,130.8714,20.12554389
20604,67.23082,128.4602,19.9796144
20605,67.08114,117.4463,18.34821394
20606,66.53761,122.2484,19.4117243
20607,67.41405,126.4525,19.56058807
20608,67.06676,131.406,20.53789213
20609,60.8062,113.9145,21.65901021
20610,68.97175,140.1085,20.70509931
20611,72.75763,135.1411,17.94674478
20612,66.02447,110.7159,17.85481984
20613,68.71706,126.0198,18.76138823
20614,69.58585,142.5501,20.69574088
20615,68.96375,144.368,21.33951415
20616,68.26381,140.3248,21.16940781
20617,68.53173,133.5063,19.98359846
20618,63.69299,127.3114,22.06171883
20619,67.32224,144.3122,22.38418348
20620,69.87332,136.2286,19.61556674
20621,65.77657,121.8449,19.79795054
20622,67.84042,129.3201,19.7535111
20623,68.02586,127.7367,19.40541502
20624,67.22709,124.1286,19.30805631
20625,70.33705,113.399,16.11373624
20626,64.42061,119.5736,20.25540653
20627,68.62922,134.0348,20.00574688
20628,67.24371,139.2993,21.65713113
20629,67.47488,128.9315,19.90811398
20630,67.65179,143.8519,22.09593295
20631,68.73059,133.2077,19.8236906
20632,69.53168,141.696,20.60380685
20633,67.76596,142.9992,21.89100714
20634,68.6692,145.841,21.7425753
20635,65.39292,101.1876,16.63493696
20636,67.21484,126.5562,19.69284274
20637,67.39797,126.3908,19.56037407
20638,68.43286,136.4691,20.48614635
20639,66.50645,117.1767,18.62383241
20640,65.10771,114.3875,18.9700752
20641,70.25153,134.4531,19.1520193
20642,64.65223,129.7684,21.82515097
20643,68.39572,137.1362,20.60865195
20644,65.58641,112.8512,18.44309432
20645,67.07497,134.1362,20.95947257
20646,70.10614,127.5408,18.24283584
20647,66.44143,129.3753,20.60291889
20648,69.08524,141.5455,20.84878979
20649,66.99606,134.7843,21.11038272
20650,64.84392,122.3505,20.45608647
20651,68.7585,115.2365,17.13533489
20652,67.03556,143.0013,22.3709706
20653,69.10705,125.3759,18.45545173
20654,68.21709,136.4534,20.61357452
20655,67.54954,99.21333,15.28553204
20656,70.05957,138.7376,19.8707641
20657,69.88409,131.7587,18.96609832
20658,69.08434,130.7379,19.2573979
20659,68.81191,138.1377,20.50880333
20660,70.22844,133.4575,19.02270475
20661,63.67519,114.2171,19.80368251
20662,69.40968,129.3261,18.87128275
20663,67.36179,129.458,20.05658462
20664,69.9419,131.7153,18.92852176
20665,68.44902,122.7104,18.41205347
20666,67.76199,127.8066,19.56754329
20667,70.12858,131.6387,18.81693217
20668,67.97947,133.6018,20.32413569
20669,69.83727,126.7482,18.26932986
20670,66.62896,124.7778,19.75907366
20671,69.77866,128.9596,18.61931726
20672,69.32719,120.7591,17.66314351
20673,68.81059,110.0003,16.33197218
20674,68.33355,123.5156,18.59555611
20675,65.4258,116.0243,19.05487914
20676,68.90712,136.1172,20.15301993
20677,65.90871,100.8179,16.31576153
20678,69.61291,143.8929,20.87445343
20679,65.97906,131.2483,21.19516316
20680,64.15687,121.6986,20.7852174
20681,68.2467,129.0825,19.48315925
20682,67.07394,113.9007,17.79811801
20683,66.08619,123.5496,19.88727318
20684,68.43739,107.3327,16.11018407
20685,69.43772,117.4397,17.12298017
20686,68.81411,140.5039,20.85877068
20687,66.23749,130.4565,20.90322589
20688,67.36339,135.7808,21.03515997
20689,68.93254,121.3642,17.95549406
20690,67.86058,111.123,16.96383924
20691,68.66247,134.825,20.10420525
20692,68.4129,130.3184,19.57424696
20693,63.90356,101.9503,17.55067109
20694,69.56018,118.6513,17.2387762
20695,69.81143,117.3253,16.92364592
20696,68.55186,142.7701,21.35768136
20697,66.14069,111.9785,17.99502805
20698,68.79393,127.0587,18.87380624
20699,62.67467,108.2196,19.36765933
20700,68.24157,126.3228,19.0694887
20701,70.13299,125.7628,17.97474813
20702,68.83759,128.3162,19.03642974
20703,69.20668,126.8811,18.6232824
20704,63.01224,123.2124,21.81523548
20705,68.7409,140.5609,20.91170417
20706,66.94988,121.3932,19.03926063
20707,70.13604,132.7095,18.9659611
20708,68.11161,121.1428,18.35737756
20709,66.58893,118.2131,18.74203992
20710,69.98813,128.2565,18.40712365
20711,66.52501,120.0478,19.06951438
20712,65.2536,142.5526,23.53539627
20713,68.66702,140.5596,20.95653306
20714,71.383,149.9544,20.68830673
20715,66.58224,123.0901,19.51918345
20716,66.50775,122.9845,19.54614848
20717,67.13954,113.5739,17.71238899
20718,68.33274,137.9826,20.77408854
20719,66.69458,110.1558,17.40931206
20720,68.21523,113.6369,17.16769572
20721,66.0808,131.0879,21.10412483
20722,69.46013,116.5407,16.98094142
20723,68.46971,128.2455,19.23093869
20724,68.51333,101.2957,15.17037032
20725,69.10467,126.8762,18.67758378
20726,67.91609,125.1615,19.07571099
20727,67.02882,143.6948,22.48398202
20728,66.08997,111.3684,17.92446475
20729,65.02401,130.3431,21.67184437
20730,68.27428,121.8474,18.37626875
20731,67.35413,129.3491,20.04427141
20732,66.36083,120.4201,19.22342156
20733,68.43123,121.1875,18.19300585
20734,67.40001,121.7106,18.83492115
20735,69.1343,143.8484,21.15793219
20736,67.3171,139.03,21.56815773
20737,73.1971,157.1585,20.62079714
20738,68.39262,110.6509,16.62998255
20739,66.29361,129.1393,20.65715056
20740,69.09153,123.9906,18.25973484
20741,68.08869,121.8243,18.47307921
20742,69.84933,128.1401,18.46357922
20743,67.6024,133.6571,20.56000093
20744,69.71303,149.4977,21.62528888
20745,66.84285,117.0056,18.40992654
20746,66.65337,112.7847,17.84683832
20747,68.88409,124.0698,18.38161037
20748,70.70338,119.2585,16.77120687
20749,66.20185,112.3781,18.02589174
20750,66.31546,119.0874,19.0366956
20751,67.41672,113.6532,17.57930717
20752,69.90956,140.9595,20.27573181
20753,67.68745,109.4462,16.79344151
20754,66.35603,124.8582,19.93478725
20755,64.29036,129.8863,22.09158902
20756,69.06878,146.3358,21.5646464
20757,66.89343,136.7567,21.48508158
20758,66.4584,98.04174,15.6051006
20759,68.8269,130.6512,19.38886156
20760,66.65183,134.0198,21.2080205
20761,63.84789,128.9473,22.23691207
20762,65.79543,119.418,19.39249371
20763,66.25942,94.20537,15.08466691
20764,68.35371,133.6204,20.10499222
20765,70.8435,120.1922,16.835716
20766,66.63549,116.47,18.43988504
20767,69.36633,142.61,20.83568915
20768,67.36309,112.8032,17.4756261
20769,69.12732,120.6275,17.74607089
20770,65.03504,115.4154,19.1833417
20771,69.06645,119.3467,17.5886081
20772,67.35099,126.3068,19.57465379
20773,66.63538,125.8876,19.93097395
20774,66.49659,127.904,20.33483729
20775,69.098,124.0368,18.26311796
20776,68.42363,149.2454,22.41011361
20777,68.12064,139.9387,21.19999317
20778,69.58767,125.8239,18.26643841
20779,66.34056,125.5225,20.05019677
20780,68.89947,153.7886,22.77443996
20781,67.47147,142.1622,21.95326482
20782,68.33028,135.5338,20.40687664
20783,65.90128,135.2264,21.88916079
20784,68.73695,127.4165,18.95834756
20785,67.98409,122.7703,18.67385855
20786,65.63064,109.6107,17.88936799
20787,68.03278,148.5683,22.56550429
20788,68.65828,124.3302,18.54155349
20789,68.63764,128.7478,19.21190616
20790,67.32521,105.1839,16.31357564
20791,64.78784,126.1355,21.12543479
20792,67.67246,130.4082,20.01871964
20793,68.72131,139.5527,20.7735495
20794,67.35886,107.6427,16.6782489
20795,68.01738,123.0304,18.69510733
20796,67.93165,128.936,19.64197669
20797,66.67783,123.5636,19.53812856
20798,68.67803,136.5982,20.35938445
20799,70.36756,134.6182,19.11235133
20800,67.51615,132.9171,20.49844153
20801,66.75303,132.5747,20.91577738
20802,69.96302,127.5174,18.31418844
20803,66.93841,115.9348,18.18939933
20804,68.11271,130.5024,19.77504607
20805,63.94913,114.6628,19.71099677
20806,68.91814,147.3669,21.81163276
20807,67.2232,114.4928,17.81128025
20808,69.55046,133.7412,19.4366103
20809,68.68863,129.8662,19.35003474
20810,70.7747,138.641,19.45767445
20811,69.07808,148.7933,21.92089011
20812,68.33838,141.2387,21.26080371
20813,65.5871,126.7083,20.7073027
20814,69.2935,139.4127,20.41139406
20815,68.89933,125.6523,18.60783173
20816,65.81485,99.77933,16.1937756
20817,67.20659,125.993,19.61001932
20818,66.51348,127.1042,20.19741946
20819,67.55072,134.551,20.72918799
20820,68.23821,118.6372,17.91104649
20821,66.4512,110.1362,17.53394973
20822,68.54449,141.4482,21.16448238
20823,68.6177,122.9561,18.35832656
20824,64.08191,102.7885,17.59660795
20825,65.56492,123.1351,20.13696991
20826,67.21104,115.6723,18.00128322
20827,66.10932,126.3925,20.33064931
20828,68.9513,143.6607,21.24263494
20829,67.49786,131.6653,20.31639511
20830,67.93624,139.3751,21.22938942
20831,65.95214,130.4147,21.07774217
20832,68.68249,151.5916,22.59115309
20833,69.18583,124.8504,18.33626819
20834,70.94061,142.0348,19.84084901
20835,69.47461,138.1862,20.12647714
20836,67.12497,113.1001,17.64615561
20837,68.57401,125.5023,18.76237955
20838,65.39763,132.4789,21.77599553
20839,68.35258,137.1238,20.63280821
20840,67.56785,136.4769,21.01523614
20841,69.52703,123.4405,17.95170246
20842,67.54305,105.1903,16.20950239
20843,63.49236,114.9085,20.03846916
20844,68.98626,126.71,18.71720574
20845,67.55391,121.5587,18.72580041
20846,64.6396,115.1491,19.37396685
20847,69.82904,136.2695,19.64634854
20848,67.85076,113.2082,17.28716499
20849,67.23771,125.3433,19.49084295
20850,69.38105,139.5524,20.3803153
20851,65.41584,121.8604,20.01944712
20852,66.96076,119.1984,18.68895432
20853,65.26585,117.7246,19.42900462
20854,69.31322,119.5252,17.48971185
20855,67.70408,122.2612,18.75056234
20856,68.08721,129.7701,19.67881248
20857,68.26197,125.9953,19.00868329
20858,67.36362,121.8119,18.87096928
20859,68.73217,131.316,19.54127332
20860,69.14267,111.1968,16.35141428
20861,68.56673,136.4706,20.40645424
20862,68.1929,120.5822,18.22888934
20863,69.5696,121.1881,17.60257847
20864,70.8464,137.1416,19.20830147
20865,67.82872,127.2809,19.44873324
20866,67.03478,108.5558,16.98274859
20867,67.81671,129.7571,19.8341239
20868,70.03848,138.9428,19.91214046
20869,66.9821,127.2445,19.93778121
20870,65.79107,129.8116,21.08312233
20871,70.02914,142.6562,20.44976824
20872,69.58224,132.0934,19.17960386
20873,66.87147,115.1241,18.09838542
20874,66.91792,127.8387,20.06932675
20875,67.645,121.3585,18.64464517
20876,68.65355,119.0566,17.75754005
20877,66.91671,130.2133,20.44285318
20878,70.15303,141.003,20.14145363
20879,73.57982,148.162,19.23865536
20880,67.98141,124.7923,18.98290954
20881,71.49609,145.3407,19.98839805
20882,69.85855,131.7066,18.97246365
20883,68.11629,109.1855,16.54315431
20884,70.19549,136.493,19.4736466
20885,68.90094,103.5978,15.34106691
20886,70.63071,129.0681,18.18809015
20887,67.51818,126.5297,19.51220496
20888,66.18712,136.2942,21.87186073
20889,69.09528,134.2318,19.76578089
20890,65.42299,105.5537,17.33676287
20891,65.48038,115.372,18.91617679
20892,66.9465,113.8431,17.85690897
20893,68.70316,125.9352,18.75638054
20894,66.07277,123.7771,19.9319872
20895,69.44961,110.8748,16.16026775
20896,68.81836,104.8678,15.5664236
20897,69.50743,105.3865,15.3347904
20898,67.82486,118.2755,18.07475028
20899,67.69081,143.7724,22.05826884
20900,68.29836,129.3948,19.50076272
20901,68.67553,120.7367,17.9966051
20902,65.8428,122.3581,19.84136138
20903,68.03516,124.0374,18.83827612
20904,65.75933,145.1502,23.5970767
20905,70.38122,133.3322,18.92242483
20906,67.40825,132.4084,20.48541459
20907,69.96042,126.2582,18.1346886
20908,68.28036,130.5773,19.68935117
20909,68.78403,111.5448,16.57407958
20910,67.91698,128.8497,19.63731036
20911,69.37666,137.7729,20.1229825
20912,66.74216,117.4347,18.53323583
20913,68.1985,135.4972,20.48028522
20914,63.58869,125.2844,21.78173982
20915,73.25534,129.3863,16.9498181
20916,67.70295,110.3234,16.92028905
20917,65.97536,105.0947,16.97354681
20918,69.81239,134.9831,19.47016852
20919,68.86872,123.426,18.29439101
20920,72.74547,148.5568,19.73494646
20921,68.30771,129.105,19.45176146
20922,66.76693,124.0618,19.56458265
20923,67.44946,123.4784,19.080483
20924,69.7046,141.6202,20.49074033
20925,68.97441,103.9181,15.35573236
20926,67.75058,135.2187,20.70932989
20927,66.8731,124.1057,19.50941026
20928,70.45912,121.7787,17.24456442
20929,70.71713,138.8325,19.51628787
20930,65.65535,118.4649,19.31989561
20931,71.45237,136.8498,18.84370146
20932,69.00661,131.4449,19.40518018
20933,64.07452,139.9216,23.95903736
20934,69.47642,135.5616,19.74318192
20935,69.52284,129.724,18.8677732
20936,64.89822,131.9576,22.02541817
20937,70.70905,134.3203,18.88630389
20938,70.19814,125.1643,17.85601696
20939,67.76234,130.1309,19.92319422
20940,67.21866,135.3954,21.06587649
20941,67.54948,111.8586,17.23378554
20942,68.13277,139.2003,21.0806212
20943,68.84252,126.0857,18.70284351
20944,68.97585,137.8195,20.36441191
20945,67.17762,99.13368,15.4428455
20946,67.76576,131.2841,20.09772177
20947,69.05508,132.9015,19.59268437
20948,68.30757,135.9473,20.48274885
20949,67.32683,123.4861,19.15124739
20950,67.29407,117.8979,18.30238992
20951,66.63257,126.1084,19.96761582
20952,66.94794,107.183,16.81151286
20953,68.13987,133.2584,20.17656906
20954,65.21117,101.1071,16.71448479
20955,68.03769,119.4935,18.14681813
20956,67.26932,128.9103,20.02667587
20957,69.77352,141.6894,20.46027279
20958,69.23863,125.2157,18.36188143
20959,68.7891,114.34,16.986905
20960,67.26289,117.1026,18.19578583
20961,69.29545,132.6378,19.41838896
20962,67.5793,112.7331,17.35319299
20963,67.21365,108.0763,16.81786387
20964,69.62993,140.0795,20.31131263
20965,67.00026,125.4628,19.64795363
20966,67.93443,122.1726,18.61012412
20967,73.47464,134.996,17.57928842
20968,71.5009,148.2703,20.38855629
20969,67.5436,124.5961,19.19956393
20970,71.49304,128.6835,17.69907872
20971,68.1677,130.5834,19.75540853
20972,68.65009,127.7241,19.05223608
20973,66.04619,112.1905,18.08072619
20974,67.31327,122.8993,19.06792158
20975,67.86012,116.6222,17.80357868
20976,69.42007,128.9863,18.81606547
20977,68.38556,133.6644,20.09288335
20978,69.91327,118.2455,17.00672605
20979,68.8823,138.4001,20.50578734
20980,64.05944,115.5782,19.79999023
20981,69.73048,126.5238,18.29288662
20982,68.632,135.6997,20.25260549
20983,69.40445,137.5303,20.07146541
20984,66.00545,132.9691,21.45588643
20985,67.12871,128.9781,20.12123795
20986,67.54768,115.0198,17.72176848
20987,69.18741,122.9827,18.06114178
20988,65.72702,115.7926,18.84292182
20989,67.85686,110.7137,16.90320939
20990,67.32954,113.4872,17.59911833
20991,67.30146,143.8451,22.32551193
20992,66.33349,107.1243,17.11502852
20993,68.22832,133.2817,20.12780856
20994,64.45511,117.3622,19.8595251
20995,67.87195,149.4365,22.80506731
20996,69.92163,125.4082,18.03259262
20997,62.8062,107.3401,19.12988173
20998,69.3377,151.2393,22.11470347
20999,66.60043,130.1472,20.62700091
21000,70.53369,140.2407,19.81692138
21001,68.84104,122.8631,18.22560479
21002,67.22118,124.7784,19.41254493
21003,69.1338,131.5248,19.34559614
21004,70.23848,138.5036,19.73631998
21005,69.10331,125.7452,18.51181666
21006,70.4064,138.0741,19.58137879
21007,66.66478,139.0241,21.99138171
21008,70.33089,164.4539,23.37261341
21009,70.78331,141.8412,19.90196632
21010,66.83722,121.0509,19.04963208
21011,65.8839,112.9256,18.28896518
21012,67.51176,137.9948,21.28429092
21013,71.21095,156.0802,21.63762445
21014,67.16471,135.2937,21.08388366
21015,67.49059,132.7359,20.486005
21016,69.13583,118.2087,17.38594911
21017,66.44838,121.7145,19.37888786
21018,67.03679,143.9542,22.51921487
21019,66.66855,116.5589,18.43566238
21020,69.36123,127.5953,18.64474424
21021,68.92478,137.2977,20.31738499
21022,69.70613,144.1729,20.85916961
21023,66.70216,120.8874,19.10102031
21024,69.3032,132.8515,19.44532522
21025,68.68207,121.2207,18.06530761
21026,67.12449,126.3432,19.71265855
21027,66.92738,116.3508,18.2606844
21028,71.36236,142.3522,19.65083913
21029,66.8559,106.8363,16.80330401
21030,69.46283,118.5577,17.27349205
21031,66.4827,114.5936,18.22629481
21032,72.45414,135.0235,18.08165899
21033,68.10614,120.628,18.28230369
21034,65.75378,124.3824,20.22426787
21035,67.16782,130.0399,20.26326601
21036,68.57483,129.4804,19.35663577
21037,67.275,122.2215,18.9843408
21038,66.23984,97.1995,15.57330562
21039,72.39041,155.1414,20.81234222
21040,68.82192,129.0373,19.15212746
21041,67.67589,126.7606,19.45681097
21042,66.09883,118.7709,19.11075426
21043,67.79875,130.1887,19.91064099
21044,68.76062,115.7905,17.21665141
21045,68.86156,136.3079,20.20796765
21046,71.20733,155.2221,21.52085277
21047,65.24249,114.9215,18.97997148
21048,67.33131,112.8186,17.49451483
21049,67.52803,113.459,17.49146221
